,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
774,Petite-Bourgogne,45.4861081,-73.57371239999998,Spanel Crêpes & Gourmets,45.486756592278255,-73.56953901777575,Creperie
775,Petite-Bourgogne,45.4861081,-73.57371239999998,Perles et Paddock,45.487408,-73.568346,Restaurant
776,Petite-Bourgogne,45.4861081,-73.57371239999998,Nini Meatball House,45.48838008560604,-73.56845961591928,Restaurant
777,Petite-Bourgogne,45.4861081,-73.57371239999998,Le Bird Bar,45.488315734342734,-73.56847600291727,Fried Chicken Joint
778,Petite-Bourgogne,45.4861081,-73.57371239999998,Café LaLi,45.487859,-73.568761,Café
779,Petite-Bourgogne,45.4861081,-73.57371239999998,Candide,45.4882595,-73.568143,Restaurant
780,Petite-Bourgogne,45.4861081,-73.57371239999998,Mamie Clafoutis,45.48210117944778,-73.57650085778782,Bakery
781,Petite-Bourgogne,45.4861081,-73.57371239999998,Pizzeria Geppetto,45.4827595461705,-73.57543295432802,Pizza Place
782,Petite-Bourgogne,45.4861081,-73.57371239999998,Barley,45.48255,-73.576065,Breakfast Spot
783,Petite-Bourgogne,45.4861081,-73.57371239999998,Junior,45.48669783516005,-73.56964701186521,Filipino Restaurant
784,Petite-Bourgogne,45.4861081,-73.57371239999998,L'Gros Luxe,45.48308990525269,-73.57493993040931,New American Restaurant
785,Petite-Bourgogne,45.4861081,-73.57371239999998,Dilallo Burger,45.48272893048117,-73.57560764010803,Burger Joint
786,Petite-Bourgogne,45.4861081,-73.57371239999998,Java U,45.48331530107796,-73.57467129052165,Café
787,Petite-Bourgogne,45.4861081,-73.57371239999998,Sushi Taxi,45.48857339029011,-73.56837505540811,Sushi Restaurant
788,CartiervilleCentral,45.54474339999999,-73.66812589999998,Le Brûloir,45.543600612773304,-73.66788326299928,Café
789,CartiervilleCentral,45.54474339999999,-73.66812589999998,La Bête à Pain,45.54680337304326,-73.66585688604947,Bakery
790,CartiervilleCentral,45.54474339999999,-73.66812589999998,Le St-Urbain,45.5470597498854,-73.66571197049379,New American Restaurant
791,CartiervilleCentral,45.54474339999999,-73.66812589999998,L'Oeuforie Matinale,45.544711993180634,-73.67444980245847,Breakfast Spot
792,CartiervilleCentral,45.54474339999999,-73.66812589999998,Frite Alors,45.54663124237071,-73.66592010514496,Restaurant
793,CartiervilleCentral,45.54474339999999,-73.66812589999998,L'Artizan,45.54256563217224,-73.66844463558863,Pizza Place
794,AuteuilNortheast,45.612063799999994,-73.74343429999998,Domino's Pizza,45.613837253839144,-73.73886072882823,Pizza Place
795,AuteuilNortheast,45.612063799999994,-73.74343429999998,L'Étoile De Tunis,45.61392410975418,-73.73877427358688,Moroccan Restaurant
796,AuteuilNortheast,45.612063799999994,-73.74343429999998,Ocean D'Asie,45.614362,-73.738984,Asian Restaurant
797,AuteuilNortheast,45.612063799999994,-73.74343429999998,Fusion D'asie Sushi Bar,45.61595107592992,-73.7403953075409,Sushi Restaurant
798,Kirkland,45.4560415,-73.86233370000001,Au vieux four Manago,45.457382447917155,-73.86446832439837,Italian Restaurant
799,Kirkland,45.4560415,-73.86233370000001,Gourmet Privilege,45.45720132700019,-73.8639058878153,Bakery
800,Kirkland,45.4560415,-73.86233370000001,Mundo Trattoria Restaurant,45.45487339588666,-73.85966329276599,Italian Restaurant
801,Kirkland,45.4560415,-73.86233370000001,Pizza Calzone,45.45934960236405,-73.86465479238854,Pizza Place
802,Kirkland,45.4560415,-73.86233370000001,Premiere Moisson,45.457302788518824,-73.86287113684018,Bakery
803,Kirkland,45.4560415,-73.86233370000001,Ossiano,45.454501,-73.85879,Seafood Restaurant
804,Kirkland,45.4560415,-73.86233370000001,Ben & Florentine,45.45734856038312,-73.8625818135288,Fast Food Restaurant
805,Kirkland,45.4560415,-73.86233370000001,Subway,45.45889250209495,-73.86611338249423,Sandwich Place
806,Kirkland,45.4560415,-73.86233370000001,Dagwoods La Sandwicherie,45.457459,-73.862594,Sandwich Place
807,Kirkland,45.4560415,-73.86233370000001,Pizzalinni,45.45713131632408,-73.86432241491453,Pizza Place
808,Kirkland,45.4560415,-73.86233370000001,La Belle Province,45.45684758446211,-73.86342907423683,Fast Food Restaurant
809,Kirkland,45.4560415,-73.86233370000001,Imperial Palace,45.458005072394954,-73.86275833154758,Asian Restaurant
810,Kirkland,45.4560415,-73.86233370000001,Oko Sushi,45.458026,-73.862906,Sushi Restaurant
811,Kirkland,45.4560415,-73.86233370000001,Basha Restaurant,45.45774781822827,-73.86418916462526,Mediterranean Restaurant
812,AnjouEast,45.615958500000005,-73.5693509,National Herring,45.619511,-73.568701,Seafood Restaurant
813,AnjouEast,45.615958500000005,-73.5693509,Bambi,45.612952,-73.565581,Italian Restaurant
814,Pointe-Saint-Charles,45.476432900000006,-73.5599278,Paul Patates,45.475405727837774,-73.56404123557068,Fast Food Restaurant
815,Pointe-Saint-Charles,45.476432900000006,-73.5599278,Boom J's Cuisine,45.47896034623134,-73.55887937052017,Caribbean Restaurant
816,Pointe-Saint-Charles,45.476432900000006,-73.5599278,Connie's Pizza,45.47572017312068,-73.56404182940346,Pizza Place
817,CartiervilleSouthwest,45.5312339,-73.7217855,Paulo & Suzanne,45.53387826001528,-73.71719669402074,Diner
818,CartiervilleSouthwest,45.5312339,-73.7217855,Tong Por,45.52795373619164,-73.72100153042224,Dim Sum Restaurant
819,CartiervilleSouthwest,45.5312339,-73.7217855,Nuits De Beyrouth,45.52752779586213,-73.72012232687052,Restaurant
820,CartiervilleSouthwest,45.5312339,-73.7217855,Benny & Co.,45.52995159318451,-73.72331498763894,BBQ Joint
821,CartiervilleSouthwest,45.5312339,-73.7217855,Zenbu Sushi,45.532585,-73.719352,Sushi Restaurant
822,CartiervilleSouthwest,45.5312339,-73.7217855,Expresso Bar,45.528867,-73.721801,Café
823,CartiervilleSouthwest,45.5312339,-73.7217855,Le Cristal Chinois Bbq Express,45.52762985229492,-73.72074890136719,Cantonese Restaurant
824,AuteuilSouth,45.612063799999994,-73.74343429999998,Domino's Pizza,45.613837253839144,-73.73886072882823,Pizza Place
825,AuteuilSouth,45.612063799999994,-73.74343429999998,L'Étoile De Tunis,45.61392410975418,-73.73877427358688,Moroccan Restaurant
826,AuteuilSouth,45.612063799999994,-73.74343429999998,Ocean D'Asie,45.614362,-73.738984,Asian Restaurant
827,AuteuilSouth,45.612063799999994,-73.74343429999998,Fusion D'asie Sushi Bar,45.61595107592992,-73.7403953075409,Sushi Restaurant
828,AhuntsicSouthwest,45.5552352,-73.6682027,A&W Canada,45.554871,-73.668923,Fast Food Restaurant
829,AhuntsicSouthwest,45.5552352,-73.6682027,Pizza Pizza,45.55456196755171,-73.66845808666282,Pizza Place
830,AhuntsicSouthwest,45.5552352,-73.6682027,Brasserie au Coin du Métro Henri Bourassa Ltée,45.55540638537443,-73.66837131762624,Deli / Bodega
831,AhuntsicSouthwest,45.5552352,-73.6682027,Les Bridés,45.55404448824558,-73.66449305715909,Asian Restaurant
832,AhuntsicSouthwest,45.5552352,-73.6682027,Rôtisserie St-Hubert,45.554341394746984,-73.66531092199416,Restaurant
833,AhuntsicSouthwest,45.5552352,-73.6682027,Mikes,45.55402863582829,-73.66470501819471,Italian Restaurant
834,Sainte-Rose,45.6018079,-73.78953980000001,Oregon,45.60135304260454,-73.79019856452942,Restaurant
835,Sainte-Rose,45.6018079,-73.78953980000001,Basha,45.60158499482974,-73.7904008845092,Falafel Restaurant
836,Sainte-Rose,45.6018079,-73.78953980000001,Pizza Pizza,45.60114286322773,-73.78880381584166,Pizza Place
837,Sainte-Rose,45.6018079,-73.78953980000001,Valentine,45.601397,-73.7906,Fast Food Restaurant
838,Akwesasne Region1A0: Akwesasne,45.0028751,-74.64798499999998,Big Russ' Chip Stand,45.00189918874227,-74.64463445367434,Fast Food Restaurant
839,MercierWest,45.60332710000001,-73.52292309999999,Le Coq de l'Est,45.60268916451606,-73.51926326751709,Restaurant
840,MercierWest,45.60332710000001,-73.52292309999999,Viet Gril Express,45.601616,-73.519765,Vietnamese Restaurant
841,MercierWest,45.60332710000001,-73.52292309999999,Le Jardin Hochelaga,45.602415917625066,-73.51938959971625,Deli / Bodega
842,MercierWest,45.60332710000001,-73.52292309999999,Zykaa,45.602394,-73.519033,Indian Restaurant
843,MercierWest,45.60332710000001,-73.52292309999999,Basha,45.600551,-73.520653,Restaurant
844,MercierWest,45.60332710000001,-73.52292309999999,Dominic Sous-Marin,45.604407,-73.517923,Fast Food Restaurant
845,MercierWest,45.60332710000001,-73.52292309999999,Tonkin Express,45.599419006637554,-73.52104335377723,Asian Restaurant
846,MercierWest,45.60332710000001,-73.52292309999999,Coq O Rico,45.601092,-73.517559,Breakfast Spot
847,AhuntsicEast,45.5552352,-73.6682027,A&W Canada,45.554871,-73.668923,Fast Food Restaurant
848,AhuntsicEast,45.5552352,-73.6682027,Pizza Pizza,45.55456196755171,-73.66845808666282,Pizza Place
849,AhuntsicEast,45.5552352,-73.6682027,Brasserie au Coin du Métro Henri Bourassa Ltée,45.55540638537443,-73.66837131762624,Deli / Bodega
850,AhuntsicEast,45.5552352,-73.6682027,Les Bridés,45.55404448824558,-73.66449305715909,Asian Restaurant
851,AhuntsicEast,45.5552352,-73.6682027,Rôtisserie St-Hubert,45.554341394746984,-73.66531092199416,Restaurant
852,AhuntsicEast,45.5552352,-73.6682027,Mikes,45.55402863582829,-73.66470501819471,Italian Restaurant
853,CartiervilleNortheast,45.54474339999999,-73.66812589999998,Le Brûloir,45.543600612773304,-73.66788326299928,Café
854,CartiervilleNortheast,45.54474339999999,-73.66812589999998,La Bête à Pain,45.54680337304326,-73.66585688604947,Bakery
855,CartiervilleNortheast,45.54474339999999,-73.66812589999998,Le St-Urbain,45.5470597498854,-73.66571197049379,New American Restaurant
856,CartiervilleNortheast,45.54474339999999,-73.66812589999998,L'Oeuforie Matinale,45.544711993180634,-73.67444980245847,Breakfast Spot
857,CartiervilleNortheast,45.54474339999999,-73.66812589999998,Frite Alors,45.54663124237071,-73.66592010514496,Restaurant
858,CartiervilleNortheast,45.54474339999999,-73.66812589999998,L'Artizan,45.54256563217224,-73.66844463558863,Pizza Place
859,Saint-LaurentEast,40.7629571,-73.97326799999998,The Plaza Food Hall,40.764422064514086,-73.97442086329377,Food Court
860,Saint-LaurentEast,40.7629571,-73.97326799999998,The Polo Bar,40.76155,-73.9743961,American Restaurant
861,Saint-LaurentEast,40.7629571,-73.97326799999998,Tao,40.762690996375774,-73.97154246542107,Asian Restaurant
862,Saint-LaurentEast,40.7629571,-73.97326799999998,Pizza Rollio,40.76446831651035,-73.97417384728399,Pizza Place
863,Saint-LaurentEast,40.7629571,-73.97326799999998,Avra Madison,40.7644835559844,-73.97164530973821,Mediterranean Restaurant
864,Saint-LaurentEast,40.7629571,-73.97326799999998,Todd English Food Hall,40.764498625697904,-73.97432722716326,Food Court
865,Saint-LaurentEast,40.7629571,-73.97326799999998,The Whitby Bar and Restaurant,40.763228223129616,-73.97568702393302,Restaurant
866,Saint-LaurentEast,40.7629571,-73.97326799999998,Nobu Fifty Seven,40.76389592857833,-73.97606183807572,Sushi Restaurant
867,Saint-LaurentEast,40.7629571,-73.97326799999998,Harry Cipriani,40.76444913715542,-73.97310787844293,Italian Restaurant
868,Saint-LaurentEast,40.7629571,-73.97326799999998,Caviar Russe,40.76073406493067,-73.97355469067378,Eastern European Restaurant
869,Saint-LaurentEast,40.7629571,-73.97326799999998,Luke's Lobster,40.76439558052077,-73.97447445537769,Seafood Restaurant
870,Saint-LaurentEast,40.7629571,-73.97326799999998,Le Bilboquet,40.764083265272774,-73.97055373656264,French Restaurant
871,Saint-LaurentEast,40.7629571,-73.97326799999998,Freds,40.7645456,-73.9714809,American Restaurant
872,Saint-LaurentEast,40.7629571,-73.97326799999998,Armani/Ristorante 5th Avenue,40.76202819055206,-73.97421419620514,Italian Restaurant
873,Saint-LaurentEast,40.7629571,-73.97326799999998,Aquavit,40.76078199698112,-73.97234716145678,Scandinavian Restaurant
874,Saint-LaurentEast,40.7629571,-73.97326799999998,sweetgreen,40.7605465,-73.9727699,Salad Place
875,Saint-LaurentEast,40.7629571,-73.97326799999998,Serafina Osteria,40.76285578512004,-73.97169957379889,Italian Restaurant
876,Saint-LaurentEast,40.7629571,-73.97326799999998,Naya Express,40.76332509343089,-73.97696609753754,Lebanese Restaurant
877,Saint-LaurentEast,40.7629571,-73.97326799999998,BLT Steak,40.761496793927165,-73.97019700936767,Steakhouse
878,Saint-LaurentEast,40.7629571,-73.97326799999998,Quality Meats,40.76500850000001,-73.9761481,Steakhouse
879,Saint-LaurentEast,40.7629571,-73.97326799999998,Dig Inn,40.762519158343764,-73.97687953392692,American Restaurant
880,Saint-LaurentEast,40.7629571,-73.97326799999998,The Modern,40.76151994561646,-73.9767098579253,New American Restaurant
881,Saint-LaurentEast,40.7629571,-73.97326799999998,Beyond Sushi,40.76345369164551,-73.9771627466244,Vegetarian / Vegan Restaurant
882,Saint-LaurentEast,40.7629571,-73.97326799999998,Philippe,40.76407054729209,-73.9704792377402,Asian Restaurant
883,Saint-LaurentEast,40.7629571,-73.97326799999998,Nerai,40.76017859302975,-73.9731461399172,Greek Restaurant
884,Saint-LaurentEast,40.7629571,-73.97326799999998,Sirio Ristorante,40.7654313948417,-73.97194212267233,Italian Restaurant
885,Saint-LaurentEast,40.7629571,-73.97326799999998,Sarabeth's,40.765236916244405,-73.97545589519754,American Restaurant
886,Saint-LaurentEast,40.7629571,-73.97326799999998,Il Gattopardo,40.76175904861656,-73.97664273431039,Italian Restaurant
887,Saint-LaurentEast,40.7629571,-73.97326799999998,Mangia,40.76405418310719,-73.97651499998001,Italian Restaurant
888,Saint-LaurentEast,40.7629571,-73.97326799999998,Quality Italian,40.76451329448865,-73.97682710066374,Italian Restaurant
889,Saint-LaurentEast,40.7629571,-73.97326799999998,Bengal Tiger,40.763355,-73.977147,Indian Restaurant
890,Saint-LaurentEast,40.7629571,-73.97326799999998,Roast Kitchen,40.76137502364623,-73.9724654336924,American Restaurant
891,Saint-LaurentEast,40.7629571,-73.97326799999998,Bill's Townhouse,40.76026,-73.97293,American Restaurant
892,Saint-LaurentEast,40.7629571,-73.97326799999998,Tartinery,40.76440188662143,-73.97445113907972,French Restaurant
893,Saint-LaurentEast,40.7629571,-73.97326799999998,Xi'an Famous Foods,40.76200935544412,-73.97748219118952,Chinese Restaurant
894,Saint-LaurentEast,40.7629571,-73.97326799999998,Il Corso,40.76251856997298,-73.9771656487821,Italian Restaurant
895,Saint-LaurentEast,40.7629571,-73.97326799999998,Benoit Bistro,40.76265674568779,-73.97740324388022,French Restaurant
896,Saint-LaurentEast,40.7629571,-73.97326799999998,Il Mulino,40.764028397493625,-73.97039986147335,Italian Restaurant
897,Saint-LaurentEast,40.7629571,-73.97326799999998,La Bonne Soupe,40.76255604759712,-73.97698761407503,French Restaurant
898,Saint-LaurentEast,40.7629571,-73.97326799999998,Brasserie 8 1/2,40.76361785860744,-73.975229475577,French Restaurant
899,Saint-LaurentEast,40.7629571,-73.97326799999998,Empellón,40.76001912101824,-73.97461830936366,Mexican Restaurant
900,Saint-LaurentEast,40.7629571,-73.97326799999998,Five Guys,40.76255269535465,-73.97689791752381,Burger Joint
901,Saint-LaurentEast,40.7629571,-73.97326799999998,La Goulue,40.764651435560914,-73.9700836829381,French Restaurant
902,Saint-LaurentEast,40.7629571,-73.97326799999998,Serafina Always,40.76454189853678,-73.96992556212501,Italian Restaurant
903,Saint-LaurentEast,40.7629571,-73.97326799999998,Clement,40.761588850733084,-73.97498702249773,American Restaurant
904,Saint-LaurentEast,40.7629571,-73.97326799999998,Tina's Cuban Cuisine,40.76304506644186,-73.97587043367183,Cuban Restaurant
905,Saint-LaurentEast,40.7629571,-73.97326799999998,Glaze Teriyaki,40.763275,-73.977045,Japanese Restaurant
906,Saint-LaurentEast,40.7629571,-73.97326799999998,Sant Ambroeus Coffee Bar,40.76436530280706,-73.96935449385504,Café
907,Saint-LaurentEast,40.7629571,-73.97326799999998,Vive La Crêpe,40.76441948760844,-73.97446847988442,French Restaurant
908,Saint-LaurentEast,40.7629571,-73.97326799999998,Michael's Restaurant,40.761989,-73.975668,American Restaurant
909,Saint-LaurentEast,40.7629571,-73.97326799999998,Bread And Butter,40.76304841760913,-73.97607164957404,Deli / Bodega
910,Saint-LaurentEast,40.7629571,-73.97326799999998,Pret A Manger,40.76546836862376,-73.97641884307014,Sandwich Place
911,Saint-LaurentEast,40.7629571,-73.97326799999998,Monkey Bar,40.76015032843378,-73.97314575291665,New American Restaurant
912,Saint-LaurentEast,40.7629571,-73.97326799999998,Amali,40.763248339820464,-73.96866311711476,Mediterranean Restaurant
913,Saint-LaurentEast,40.7629571,-73.97326799999998,Avocado Toast - Le Pain Quotidien a La Carte,40.763355580340885,-73.9755103334221,Food Truck
914,Saint-LaurentEast,40.7629571,-73.97326799999998,Naya Express,40.75912370582767,-73.97488640960027,Lebanese Restaurant
915,Saint-LaurentEast,40.7629571,-73.97326799999998,Goodman's Cafe,40.76406728974975,-73.97339494677497,Café
916,Saint-LaurentEast,40.7629571,-73.97326799999998,No. 7 Sub,40.764397362374375,-73.97442069293506,Sandwich Place
917,Saint-LaurentEast,40.7629571,-73.97326799999998,OLMA Caviar Boutique & Bar at The Plaza Food Hall,40.7644097185592,-73.97440066407864,French Restaurant
918,Saint-LaurentEast,40.7629571,-73.97326799999998,Fogo de Chão,40.7610765,-73.9777711,Churrascaria
919,Saint-LaurentEast,40.7629571,-73.97326799999998,Potbelly Sandwich Shop,40.763116,-73.97669,Sandwich Place
920,Saint-LaurentEast,40.7629571,-73.97326799999998,Rue 57,40.764084,-73.977134,French Restaurant
921,Saint-LaurentEast,40.7629571,-73.97326799999998,Pret A Manger,40.75990898261264,-73.97207525742715,Sandwich Place
922,Saint-LaurentEast,40.7629571,-73.97326799999998,Il Tinello,40.76283445165744,-73.97564162475038,Italian Restaurant
923,Saint-LaurentEast,40.7629571,-73.97326799999998,Jams,40.76509192329803,-73.97657513110187,American Restaurant
924,Saint-LaurentEast,40.7629571,-73.97326799999998,Cellini,40.76004159370443,-73.97292632823702,Italian Restaurant
925,Saint-LaurentEast,40.7629571,-73.97326799999998,La Grenouille,40.75960405651904,-73.9757833688706,French Restaurant
926,Saint-LaurentEast,40.7629571,-73.97326799999998,Indian Accent,40.76412724424148,-73.97878651245028,North Indian Restaurant
927,Saint-LaurentEast,40.7629571,-73.97326799999998,Pazza Notte,40.76339098837448,-73.97789979324274,Italian Restaurant
928,Saint-LaurentEast,40.7629571,-73.97326799999998,Maki Maki,40.763312055874934,-73.97796761076866,Japanese Restaurant
929,Saint-LaurentEast,40.7629571,-73.97326799999998,Dig Inn,40.761317673018276,-73.96896376285464,American Restaurant
930,Saint-LaurentEast,40.7629571,-73.97326799999998,Angela's Sandwich Shop,40.76534310377419,-73.97645752727979,Sandwich Place
931,Saint-LaurentEast,40.7629571,-73.97326799999998,Dos Toros Taqueria,40.76075449871614,-73.97830585683518,Burrito Place
932,Saint-LaurentEast,40.7629571,-73.97326799999998,My Pie,40.760828550814324,-73.96934034103796,Pizza Place
933,Saint-LaurentEast,40.7629571,-73.97326799999998,Casa Lever,40.75916373550688,-73.97301220530474,Italian Restaurant
934,Saint-LaurentEast,40.7629571,-73.97326799999998,Fig & Olive,40.759309,-73.975628,Mediterranean Restaurant
935,Saint-LaurentEast,40.7629571,-73.97326799999998,A Cafe,40.764578170398835,-73.9756115125866,Café
936,Saint-LaurentEast,40.7629571,-73.97326799999998,Dim Sum Palace,40.76250851328356,-73.97704694972913,Dim Sum Restaurant
937,Saint-LaurentEast,40.7629571,-73.97326799999998,Pizza By Cer Tè,40.7604881689918,-73.969878435014,Pizza Place
938,Saint-LaurentEast,40.7629571,-73.97326799999998,Doughnuttery,40.76430983857076,-73.97449992631682,Donut Shop
939,Saint-LaurentEast,40.7629571,-73.97326799999998,Burger Joint,40.76419333666803,-73.9786886823632,Burger Joint
940,Saint-LaurentEast,40.7629571,-73.97326799999998,Nare Sushi,40.76148846744479,-73.9699413913965,Japanese Restaurant
941,Saint-LaurentEast,40.7629571,-73.97326799999998,Maison Kayser,40.76346917202151,-73.9778771948474,Bakery
942,Saint-LaurentEast,40.7629571,-73.97326799999998,L’Atelier de Joël Robuchon,40.76253680418752,-73.97124819164307,French Restaurant
943,Saint-LaurentEast,40.7629571,-73.97326799999998,Pret A Manger,40.76298058175971,-73.97804762821336,Sandwich Place
944,Saint-LaurentEast,40.7629571,-73.97326799999998,Valbella Midtown,40.76030525191007,-73.9747944842135,Italian Restaurant
945,Saint-LaurentEast,40.7629571,-73.97326799999998,Amaranth,40.76558806170282,-73.97042792235008,Mediterranean Restaurant
946,Saint-LaurentEast,40.7629571,-73.97326799999998,Loi Estiatorio,40.76550581965617,-73.97804723303254,Greek Restaurant
947,Saint-LaurentEast,40.7629571,-73.97326799999998,21 Club,40.7604167248312,-73.97762369791745,American Restaurant
948,Saint-LaurentEast,40.7629571,-73.97326799999998,Norma's,40.764233871548676,-73.97862043669858,Breakfast Spot
949,Saint-LaurentEast,40.7629571,-73.97326799999998,Benihana,40.76320891329948,-73.97699799602923,Japanese Restaurant
950,Saint-LaurentEast,40.7629571,-73.97326799999998,The Pool,40.75882803970002,-73.97224646125,Seafood Restaurant
951,Saint-LaurentEast,40.7629571,-73.97326799999998,Angelo's Pizza,40.76470412846059,-73.9782543233311,Pizza Place
952,Saint-LaurentEast,40.7629571,-73.97326799999998,Perrine,40.765383862552845,-73.9720974280004,French Restaurant
953,Saint-LaurentEast,40.7629571,-73.97326799999998,Eggs Travaganza,40.75890880599597,-73.97293333921162,Food Truck
954,Saint-LaurentEast,40.7629571,-73.97326799999998,Majorelle,40.765873355538005,-73.96919382063102,French Restaurant
955,Saint-LaurentEast,40.7629571,-73.97326799999998,Pizzarte,40.762896222448596,-73.97774110777019,Italian Restaurant
956,Saint-LaurentEast,40.7629571,-73.97326799999998,Dishes,40.75955938145094,-73.97189660798739,Breakfast Spot
957,Saint-LaurentEast,40.7629571,-73.97326799999998,Nusr-Et Steakhouse,40.76142871873711,-73.97860999896865,Steakhouse
958,Saint-LaurentEast,40.7629571,-73.97326799999998,Bobby Vans,40.765372805659155,-73.97564498861755,Steakhouse
959,Vimont,45.60866370000001,-73.7191672,Pâtisserie St-Martin,45.608797,-73.719688,Bakery
960,Vimont,45.60866370000001,-73.7191672,Hiro Sushi,45.60841776427864,-73.71858746808532,Sushi Restaurant
961,Vimont,45.60866370000001,-73.7191672,Bob Le Roi Du Sous-Marin,45.60985038141877,-73.7203708909791,Italian Restaurant
962,Vimont,45.60866370000001,-73.7191672,Subway® Restaurants,45.6068103820784,-73.7156756441803,Sandwich Place
963,MercierSoutheast,45.31146529999999,-73.743229,Subway® Restaurants,45.31152935410555,-73.74549737854431,Sandwich Place
964,MercierSoutheast,45.31146529999999,-73.743229,Pizza De La Place,45.31226399983171,-73.74418764023392,Pizza Place
965,AhuntsicSoutheast,45.5552352,-73.6682027,A&W Canada,45.554871,-73.668923,Fast Food Restaurant
966,AhuntsicSoutheast,45.5552352,-73.6682027,Pizza Pizza,45.55456196755171,-73.66845808666282,Pizza Place
967,AhuntsicSoutheast,45.5552352,-73.6682027,Brasserie au Coin du Métro Henri Bourassa Ltée,45.55540638537443,-73.66837131762624,Deli / Bodega
968,AhuntsicSoutheast,45.5552352,-73.6682027,Les Bridés,45.55404448824558,-73.66449305715909,Asian Restaurant
969,AhuntsicSoutheast,45.5552352,-73.6682027,Rôtisserie St-Hubert,45.554341394746984,-73.66531092199416,Restaurant
970,AhuntsicSoutheast,45.5552352,-73.6682027,Mikes,45.55402863582829,-73.66470501819471,Italian Restaurant
971,Parc-Extension,45.527949299999996,-73.63037920000001,Afroditi Bakery,45.52844541583584,-73.63001448945782,Bakery
972,Parc-Extension,45.527949299999996,-73.63037920000001,Marven's Restaurant,45.52826710924192,-73.63374051654519,Greek Restaurant
973,Parc-Extension,45.527949299999996,-73.63037920000001,Tripoli Restaurant,45.528877614762145,-73.62988335533747,Greek Restaurant
974,Parc-Extension,45.527949299999996,-73.63037920000001,Village Grec,45.52747506165903,-73.62400580654317,Greek Restaurant
975,Parc-Extension,45.527949299999996,-73.63037920000001,Halal 786,45.52651688092775,-73.62443503244842,Middle Eastern Restaurant
976,Parc-Extension,45.527949299999996,-73.63037920000001,Bar à Gaufre,45.526194874043085,-73.62699685256794,Café
977,Parc-Extension,45.527949299999996,-73.63037920000001,Rôtisserie Panama,45.52632979349811,-73.62470978599178,Greek Restaurant
978,Parc-Extension,45.527949299999996,-73.63037920000001,Restaurant Miss Jean-Talon,45.52560164496476,-73.62530790932512,Greek Restaurant
979,Parc-Extension,45.527949299999996,-73.63037920000001,International Boulangerie,45.5255461450066,-73.62502662099658,Bakery
980,Laval-des-Rapides,45.55662230000001,-73.7104307,Tony's Service Alimentaire,45.559419170427766,-73.71306686852834,Food Truck
981,LaSalleNorthwest,45.4306269,-73.6348015,Café Choco Latte,45.42976910436983,-73.63332447358961,Café
982,LaSalleNorthwest,45.4306269,-73.6348015,Resto Bocci,45.429146472760856,-73.63154858513849,Italian Restaurant
983,LaSalleNorthwest,45.4306269,-73.6348015,La Campagnola,45.428625866598445,-73.63107984944098,Italian Restaurant
984,LaSalleNorthwest,45.4306269,-73.6348015,Wendy's,45.43113900000002,-73.63455477546313,Fast Food Restaurant
985,LaSalleNorthwest,45.4306269,-73.6348015,Pushap,45.428508363421436,-73.63007180363297,Indian Restaurant
986,LaSalleNorthwest,45.4306269,-73.6348015,Subway,45.43233976033846,-73.63401154134965,Sandwich Place
987,LaSalleNorthwest,45.4306269,-73.6348015,Rôtisserie Scores,45.43191328117316,-73.63098029442,BBQ Joint
988,LaSalleNorthwest,45.4306269,-73.6348015,Buffet Chinois Mandarin,45.43242661171966,-73.63503657461375,Chinese Restaurant
989,LaSalleNorthwest,45.4306269,-73.6348015,Mikes,45.43044175805912,-73.63342176009459,Restaurant
990,LaSalleNorthwest,45.4306269,-73.6348015,Domino's Pizza,45.431362988191545,-73.6360528573766,Pizza Place
991,LaSalleNorthwest,45.4306269,-73.6348015,Burger King,45.4319191668743,-73.63024626279677,Fast Food Restaurant
992,LaSalleNorthwest,45.4306269,-73.6348015,Quiznos,45.43232763587151,-73.63126496777741,Sandwich Place
993,Mount RoyalNorth,45.512581899999994,-73.64683070000001,La Pizzaiolle,45.516252,-73.643525,Pizza Place
994,Mount RoyalNorth,45.512581899999994,-73.64683070000001,Galo,45.513904828576024,-73.64741349642202,Portuguese Restaurant
995,Mount RoyalNorth,45.512581899999994,-73.64683070000001,Sushi Sakana,45.51373,-73.646818,Sushi Restaurant
996,Mount RoyalNorth,45.512581899999994,-73.64683070000001,Patisserie Les Tuileries,45.51476835488682,-73.6456692719023,Bakery
997,Mount RoyalSouth,45.5071024,-73.5874071,Café des Amis,45.503998,-73.58708,Café
998,Mount RoyalSouth,45.5071024,-73.5874071,Ben and Florentine,45.50502331850792,-73.59151921786915,Breakfast Spot
999,Fabreville,45.57658120000001,-73.8107155,Subway® Restaurants,45.57851648802339,-73.80896384626601,Sandwich Place
1000,Fabreville,45.57658120000001,-73.8107155,Kabab Dagenais,45.576893,-73.809375,Falafel Restaurant
1001,Fabreville,45.57658120000001,-73.8107155,Restaurant Chez Nicolas Dejeuner&Diner,45.577309,-73.808275,Fast Food Restaurant
1002,Fabreville,45.57658120000001,-73.8107155,O Milano,45.57860891637371,-73.80779908503146,Pizza Place
1003,LaSalleSoutheast,45.4306269,-73.6348015,Café Choco Latte,45.42976910436983,-73.63332447358961,Café
1004,LaSalleSoutheast,45.4306269,-73.6348015,Resto Bocci,45.429146472760856,-73.63154858513849,Italian Restaurant
